customer_id,customer_name,entity_type,country,country_code,province,sector,business_type,occupation,date_opened,account_age_days,annual_income_or_revenue_estimate,expected_monthly_turnover,employee_count,beneficial_owner_count,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,high_risk_industry_flag,source_of_funds_verified,address_verified,phone_verified,email_verified,tax_pin_verified,kyc_review_overdue_flag,dormant_account_flag,linked_accounts_count,linked_cards_count,foreign_national_flag,shared_address_group,shared_phone_group,shell_company_flag,kyc_risk_band,synthetic_suspicious_flag
2964,Company_0002964,Corporate,Botswana,BW,Matabeleland South,Manufacturing,Trust,Not Applicable,2017-06-14 14:33:46,3121,7264825.83,460504.27,2250,3,0,0,0,0,0,1,1,1,1,1,0,0,4,4,1,9159,15973,0,Low,0
2965,Customer_0002965,Individual,Zimbabwe,ZW,Masvingo,Manufacturing,Not Applicable,Civil Servant,2025-02-21 04:14:02,312,36663.1,36544.14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,9123,7483,0,Low,0
2966,Customer_0002966,Individual,Mozambique,MZ,Bulawayo,Real Estate,Not Applicable,Doctor,2017-09-04 02:45:12,3039,21197.7,11273.61,0,0,0,0,0,0,1,1,1,1,1,0,1,0,7,1,1,601,11972,0,Medium,0
2967,Customer_0002967,Individual,Zimbabwe,ZW,Mashonaland West,Wholesale,Not Applicable,Teacher,2018-10-17 22:28:58,2631,15317.46,107787.73,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,8836,14240,0,Low,0
2968,Customer_0002968,Individual,Mozambique,MZ,Bulawayo,Telecommunications,Not Applicable,Accountant,2016-01-12 19:34:26,3640,26028.74,7343.35,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,11679,6001,0,Medium,0
2969,Customer_0002969,Individual,Zimbabwe,ZW,Harare,Logistics,Not Applicable,Teacher,2017-12-21 07:10:33,2931,11515.55,33208.73,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,1099,2517,0,Low,0
2970,Customer_0002970,Individual,Zimbabwe,ZW,Bulawayo,Financial Services,Not Applicable,Business Owner,2016-10-08 23:21:45,3370,16163.86,107167.79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,13225,6252,0,Low,0
2971,Customer_0002971,Individual,South Africa,ZA,Bulawayo,Retail,Not Applicable,Driver,2024-03-23 20:19:36,647,44575.44,40223.78,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,1,14738,11328,0,Low,0
2972,Company_0002972,Corporate,Zimbabwe,ZW,Mashonaland East,Import/Export,NGO,Not Applicable,2017-12-13 22:27:44,2939,382066.64,719328.3,1133,2,0,0,0,0,1,1,1,1,1,1,1,0,4,0,0,5725,5542,0,Low,0
2973,Customer_0002973,Individual,Zimbabwe,ZW,Mashonaland West,Financial Services,Not Applicable,Civil Servant,2017-07-12 15:21:03,3093,43288.41,13730.89,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,40,9460,0,Low,0
2974,Company_0002974,Corporate,Zimbabwe,ZW,Midlands,NGO,Public Company,Not Applicable,2016-11-28 09:03:34,3319,13636311.3,275926.7,933,7,0,0,0,0,0,1,1,1,1,1,0,0,2,1,0,992,17399,1,Low,0
2975,Customer_0002975,Individual,Zambia,ZM,Mashonaland Central,Manufacturing,Not Applicable,Business Owner,2023-04-17 08:10:57,988,7759.45,51393.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,2,1,7208,17326,0,Low,0
2976,Customer_0002976,Individual,United Kingdom,GB,Matabeleland North,Financial Services,Not Applicable,Unemployed,2021-08-26 11:51:51,1587,18875.77,16582.86,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,4,1,12624,12810,0,Low,0
2977,Customer_0002977,Individual,Mozambique,MZ,Mashonaland East,Hospitality,Not Applicable,Technician,2017-07-09 10:40:01,3096,3943.15,12066.96,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,1,8446,4107,0,Low,0
2978,Customer_0002978,Individual,India,IN,Mashonaland Central,Financial Services,Not Applicable,Accountant,2017-01-25 08:12:36,3261,17651.52,29195.15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,6442,2990,0,Low,0
2979,Company_0002979,Corporate,United Arab Emirates,AE,Manicaland,NGO,NGO,Not Applicable,2022-09-25 19:22:12,1192,5665120.4,414979.08,824,2,0,0,0,0,0,1,1,1,1,1,0,0,2,2,1,7524,12357,0,Low,0
2980,Customer_0002980,Individual,Zimbabwe,ZW,Matabeleland South,Real Estate,Not Applicable,Driver,2024-01-10 01:31:11,720,22421.99,45248.78,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,2733,2575,0,Medium,0
2981,Customer_0002981,Individual,Zimbabwe,ZW,Harare,Manufacturing,Not Applicable,Civil Servant,2018-06-21 04:21:19,2749,45769.89,30230.56,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,0,3409,16367,0,Low,0
2982,Customer_0002982,Individual,United Kingdom,GB,Bulawayo,Real Estate,Not Applicable,Driver,2024-11-07 03:39:16,418,17662.07,33257.62,0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,0,1,1334,9926,0,Medium,0
2983,Customer_0002983,Individual,United Arab Emirates,AE,Masvingo,Logistics,Not Applicable,Farmer,2018-03-13 14:31:15,2849,38125.5,25641.24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,3,1,12918,19450,0,Low,0
2984,Company_0002984,Corporate,Mauritius,MU,Bulawayo,Fuel,Trust,Not Applicable,2023-08-14 13:48:26,869,1095573.11,1652867.6,1202,4,0,0,0,0,1,1,1,1,1,1,0,0,1,4,1,11030,13947,1,Medium,0
2985,Customer_0002985,Individual,Zambia,ZM,Harare,Construction,Not Applicable,Driver,2022-11-18 02:41:02,1138,24286.81,36427.31,0,0,0,1,0,0,0,1,0,1,1,0,0,0,4,3,1,1444,14736,0,Medium,1
2986,Customer_0002986,Individual,Zimbabwe,ZW,Harare,Mining,Not Applicable,Accountant,2016-08-10 07:39:07,3429,22940.64,31733.86,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0,4974,5531,0,Medium,0
2987,Customer_0002987,Individual,China,CN,Harare,Import/Export,Not Applicable,Student,2021-05-19 22:27:37,1686,26130.74,24330.28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,1,1,11531,1625,0,Low,0
2988,Company_0002988,Corporate,China,CN,Bulawayo,Wholesale,Public Company,Not Applicable,2024-05-19 11:33:58,590,2874168.93,133137.33,2339,2,1,0,0,0,0,1,1,0,1,1,0,0,5,3,1,13894,17400,1,Medium,0
2989,Customer_0002989,Individual,South Africa,ZA,Manicaland,Real Estate,Not Applicable,Driver,2019-12-30 04:39:27,2192,20422.05,27492.76,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,2,1,5310,17712,0,Low,0
2990,Customer_0002990,Individual,Namibia,,Midlands,Hospitality,Not Applicable,Farmer,2020-10-21 12:50:12,1896,12999.64,190221.53,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,3,1,11954,13011,0,Medium,0
2991,Customer_0002991,Individual,Zimbabwe,ZW,Matabeleland South,Pharmaceuticals,Not Applicable,Lawyer,2019-09-07 23:17:08,2306,13774.32,134287.52,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,14127,3771,0,Low,0
2992,Customer_0002992,Individual,China,CN,Harare,Logistics,Not Applicable,Unemployed,2020-03-18 06:20:06,2113,15094.03,56670.86,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,3,1,9082,1677,0,Medium,0
2993,Customer_0002993,Individual,Zimbabwe,ZW,Harare,Construction,Not Applicable,Accountant,2016-11-26 09:51:56,3321,29933.92,10043.51,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,4,0,7982,16351,0,Low,0
2994,Customer_0002994,Individual,Namibia,,Midlands,Mining,Not Applicable,Nurse,2022-12-06 20:16:25,1120,8284.36,31107.45,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,1,5481,18696,0,Medium,0
2995,Customer_0002995,Individual,Zimbabwe,ZW,Masvingo,Logistics,Not Applicable,Lawyer,2025-05-03 18:29:01,241,12944.08,44547.18,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4,3,0,7517,12958,0,Low,0
2996,Customer_0002996,Individual,Zimbabwe,ZW,Mashonaland West,Retail,Not Applicable,Consultant,2022-08-13 10:43:35,1235,5683.93,2644.31,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,0,5510,5389,0,Low,0
2997,Company_0002997,Corporate,Zimbabwe,ZW,Mashonaland West,Pharmaceuticals,Sole Proprietorship,Not Applicable,2019-01-21 15:24:41,2535,6995606.78,2315083.46,594,4,0,0,0,0,0,1,1,1,1,1,0,0,7,3,0,1558,11617,1,Low,0
2998,Company_0002998,Corporate,Zimbabwe,ZW,Harare,Financial Services,Private Limited Company,Not Applicable,2022-12-09 23:24:22,1117,4802929.8,1338976.77,444,3,0,0,0,0,0,1,1,1,1,1,0,0,2,2,0,4136,11698,0,Low,0
2999,Customer_0002999,Individual,Zimbabwe,ZW,Bulawayo,Transport,Not Applicable,Student,2023-07-31 00:45:26,883,33654.69,27758.67,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,8001,7707,0,Low,0
3000,Customer_0003000,Individual,India,IN,Mashonaland Central,Manufacturing,Not Applicable,Lawyer,2018-11-08 05:02:52,2609,34256.75,29964.19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,1,10299,9374,0,Low,0
3001,Company_0003001,Corporate,Zimbabwe,ZW,Mashonaland Central,Hospitality,Public Company,Not Applicable,2019-09-10 16:39:25,2303,2906740.0,293728.24,1120,3,0,0,0,0,0,0,1,1,1,1,0,0,2,2,0,13320,833,0,Low,0
3002,Customer_0003002,Individual,United Kingdom,GB,Midlands,NGO,Not Applicable,Accountant,2024-03-11 16:00:21,659,4556.43,20890.96,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,4897,6886,0,Low,0
3003,Customer_0003003,Individual,Zimbabwe,ZW,Harare,Transport,Not Applicable,Consultant,2019-08-08 14:10:07,2336,34341.27,28446.59,0,0,0,0,0,0,0,1,1,1,1,0,0,1,5,3,0,997,2344,0,Low,0
3004,Customer_0003004,Individual,Zimbabwe,ZW,Harare,Real Estate,Not Applicable,Technician,2024-11-10 10:23:43,415,80602.67,39595.0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,2,4,0,10524,12006,0,High,0
3005,Company_0003005,Corporate,Zambia,ZM,Midlands,Pharmaceuticals,Public Company,Not Applicable,2021-11-04 02:53:16,1517,4195674.49,265530.68,398,3,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,3651,17315,0,Medium,0
3006,Customer_0003006,Individual,Botswana,BW,Matabeleland South,Pharmaceuticals,Not Applicable,Nurse,2024-11-01 10:53:35,424,14162.17,30014.45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1,3724,3217,0,Low,0
3007,Customer_0003007,Individual,Zimbabwe,ZW,Bulawayo,Hospitality,Not Applicable,Student,2022-12-17 12:11:28,1109,75184.04,28058.99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,1420,19345,0,Low,0
3008,Customer_0003008,Individual,Mozambique,MZ,Manicaland,Agriculture,Not Applicable,Unemployed,2016-05-14 09:44:35,3517,10672.68,24569.09,0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,2,1,14322,7572,0,Medium,0
3009,Company_0003009,Corporate,Mozambique,MZ,Mashonaland West,Construction,Sole Proprietorship,Not Applicable,2020-11-13 00:02:49,1873,13381677.39,865030.29,1560,7,0,0,0,0,0,1,1,1,1,1,0,0,5,2,1,13154,498,0,Low,0
3010,Customer_0003010,Individual,South Africa,ZA,Harare,NGO,Not Applicable,Engineer,2021-12-18 13:24:00,1473,33745.42,31900.62,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,11935,3991,0,Low,0
3011,Customer_0003011,Individual,Mauritius,MU,Matabeleland South,Wholesale,Not Applicable,Trader,2023-03-01 02:29:57,1035,20695.14,29694.87,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,1,4708,10725,0,Low,0
3012,Customer_0003012,Individual,Botswana,BW,Bulawayo,Telecommunications,Not Applicable,Civil Servant,2018-10-18 13:21:14,2630,19448.34,12118.48,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,11733,2554,0,Low,0
3013,Customer_0003013,Individual,South Africa,ZA,Harare,Financial Services,Not Applicable,Driver,2025-05-28 07:45:51,216,29527.82,14133.1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,3,1,9964,4857,0,Low,0
3014,Customer_0003014,Individual,Zimbabwe,ZW,Mashonaland East,Real Estate,Not Applicable,Lawyer,2021-11-09 23:59:28,1512,53152.88,15454.48,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6,1,0,8069,7695,0,Low,0
3015,Customer_0003015,Individual,Zimbabwe,ZW,Matabeleland North,Hospitality,Not Applicable,Doctor,2018-02-21 04:32:29,2869,6620.37,30831.81,0,0,0,0,0,0,0,1,1,1,0,0,0,1,5,0,0,10218,7246,0,Low,0
3016,Customer_0003016,Individual,Zimbabwe,ZW,Midlands,Retail,Not Applicable,Engineer,2019-08-29 06:53:50,2315,27703.3,130492.28,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,0,0,5769,7146,0,Low,0
3017,Customer_0003017,Individual,Zambia,ZM,Mashonaland West,Financial Services,Not Applicable,Driver,2022-12-15 18:54:02,1111,52090.02,21524.37,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,14308,5281,0,Low,0
3018,Customer_0003018,Individual,Botswana,BW,Harare,Agriculture,Not Applicable,Trader,2025-05-09 14:09:02,235,33720.78,16031.64,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,1,10199,6287,0,Low,0
3019,Company_0003019,Corporate,Zimbabwe,ZW,Masvingo,Wholesale,Public Company,Not Applicable,2017-10-19 12:45:42,2994,5500135.14,2352013.57,54,3,0,0,0,0,0,0,1,1,0,1,0,0,3,2,0,3176,11921,1,Medium,0
3020,Company_0003020,Corporate,South Africa,ZA,Harare,Financial Services,Private Limited Company,Not Applicable,2021-06-23 09:35:38,1651,388483.83,728195.9,1775,1,0,0,0,0,0,1,1,1,0,1,0,0,6,3,1,9294,1375,0,Low,0
3021,Customer_0003021,Individual,Zimbabwe,ZW,Harare,Financial Services,Not Applicable,Accountant,2024-11-03 01:10:46,422,31242.56,28166.47,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,0,12445,17560,0,Low,0
3022,Customer_0003022,Individual,Zimbabwe,ZW,Bulawayo,Transport,Not Applicable,Lawyer,2020-04-16 11:32:36,2084,23233.28,33384.41,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,155,5118,0,Low,0
3023,Customer_0003023,Individual,China,CN,Harare,Transport,Not Applicable,Teacher,2016-11-29 01:06:44,3318,6113.1,64225.16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,1,5146,5796,0,Low,0
3024,Customer_0003024,Individual,Zimbabwe,ZW,Manicaland,Wholesale,Not Applicable,Lawyer,2016-11-28 21:47:06,3319,11376.68,12802.21,0,0,0,0,0,0,0,1,1,1,0,0,1,0,7,4,0,6257,2911,0,Low,0
3025,Customer_0003025,Individual,Zimbabwe,ZW,Matabeleland North,Pharmaceuticals,Not Applicable,Technician,2017-11-05 01:04:20,2977,107097.0,147297.03,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,2,0,14244,16437,0,Low,0
3026,Customer_0003026,Individual,Zimbabwe,ZW,Harare,Telecommunications,Not Applicable,Accountant,2018-04-25 20:22:22,2806,20765.56,5662.19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,0,0,8925,18466,0,Low,0
3027,Customer_0003027,Individual,Zimbabwe,ZW,Mashonaland East,Transport,Not Applicable,Student,2019-01-21 15:29:55,2535,76561.61,52903.19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3,0,14706,2766,0,Low,0
3028,Customer_0003028,Individual,Botswana,BW,Bulawayo,Telecommunications,Not Applicable,Consultant,2024-12-31 11:03:56,364,83163.21,25639.16,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,9360,18408,0,Low,0
3029,Customer_0003029,Individual,Mauritius,MU,Mashonaland East,Hospitality,Not Applicable,Driver,2024-09-09 03:34:53,477,19502.0,74500.12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,1,184,9621,0,Low,0
3030,Customer_0003030,Individual,South Africa,ZA,Mashonaland East,Mining,Not Applicable,Driver,2018-02-28 07:15:16,2862,4661.51,75857.13,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,1,1,3968,5607,0,Low,0
3031,Customer_0003031,Individual,South Africa,ZA,Harare,Agriculture,Not Applicable,Trader,2019-03-17 08:21:50,2480,42047.99,27236.56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,132,12282,0,Low,1
3032,Customer_0003032,Individual,Zimbabwe,ZW,Matabeleland South,Logistics,Not Applicable,Unemployed,2022-02-17 10:34:00,1412,28725.93,11919.7,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,1,0,11756,3624,0,Low,0
3033,Company_0003033,Corporate,Zimbabwe,ZW,Mashonaland East,Hospitality,Sole Proprietorship,Not Applicable,2022-05-09 23:19:11,1331,2690465.18,1987639.61,1264,6,0,0,0,0,0,1,1,1,1,1,0,0,3,2,0,9267,1897,0,Low,0
3034,Company_0003034,Corporate,Zimbabwe,ZW,Midlands,Manufacturing,Sole Proprietorship,Not Applicable,2017-07-20 10:13:22,3085,1099456.4,689399.85,2225,7,0,0,0,0,0,0,1,1,0,1,1,0,6,0,0,4980,1656,0,Low,0
3035,Customer_0003035,Individual,Zimbabwe,ZW,Midlands,Real Estate,Not Applicable,Trader,2017-09-10 12:49:42,3033,55724.93,115184.57,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,0,8429,16473,0,Low,0
3036,Company_0003036,Corporate,Namibia,,Bulawayo,Retail,Private Limited Company,Not Applicable,2024-02-01 11:30:06,698,5885948.61,363395.61,671,1,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,9827,5120,0,Low,0
3037,Customer_0003037,Individual,Zimbabwe,ZW,Midlands,Mining,Not Applicable,Nurse,2021-09-05 09:05:52,1577,28191.42,39698.15,0,0,0,0,0,0,1,1,1,1,1,0,0,0,7,2,0,3487,18348,0,Low,0
3038,Company_0003038,Corporate,Zimbabwe,ZW,Masvingo,Consulting,Private Limited Company,Not Applicable,2022-12-07 21:43:56,1119,1780574.93,339454.08,2246,3,0,0,0,0,0,1,1,1,1,1,0,0,1,3,0,8254,18583,0,Low,0
3039,Customer_0003039,Individual,Zimbabwe,ZW,Mashonaland Central,NGO,Not Applicable,Trader,2018-03-29 13:30:25,2833,14921.32,51262.01,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,0,377,13051,0,Low,1
3040,Customer_0003040,Individual,Mozambique,MZ,Matabeleland South,Agriculture,Not Applicable,Driver,2019-09-07 13:17:08,2306,30648.82,28099.48,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,4,1,14089,17319,0,Low,0
3041,Customer_0003041,Individual,Zimbabwe,ZW,Mashonaland Central,Fuel,Not Applicable,Teacher,2020-04-08 02:43:55,2092,10809.12,58777.54,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,1,0,11274,10029,0,Low,1
3042,Customer_0003042,Individual,Zimbabwe,ZW,Mashonaland East,NGO,Not Applicable,Farmer,2020-10-16 15:40:04,1901,102403.35,5500.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1648,10852,0,Low,1
3043,Company_0003043,Corporate,Mozambique,MZ,Manicaland,Mining,Private Limited Company,Not Applicable,2018-10-16 00:03:53,2632,5171832.14,411722.4,2440,6,0,0,0,0,1,0,1,1,1,1,0,0,1,3,1,9120,6153,0,Medium,0
3044,Customer_0003044,Individual,Zimbabwe,ZW,Matabeleland South,NGO,Not Applicable,Doctor,2020-01-26 11:51:46,2165,21382.64,23634.37,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,2,0,852,19066,0,Low,0
3045,Customer_0003045,Individual,China,CN,Midlands,Agriculture,Not Applicable,Civil Servant,2017-01-01 16:12:57,3285,24749.21,136559.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,4,1,2060,5843,0,Low,0
3046,Customer_0003046,Individual,Zimbabwe,ZW,Harare,Mining,Not Applicable,Business Owner,2019-07-31 10:19:47,2344,12418.88,15251.27,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,2,0,8846,8203,0,Low,0
3047,Customer_0003047,Individual,Botswana,BW,Mashonaland West,Fuel,Not Applicable,Lawyer,2017-04-09 15:37:56,3187,25997.13,15239.61,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,1,7254,4280,0,Low,0
3048,Customer_0003048,Individual,Mauritius,MU,Harare,Wholesale,Not Applicable,Student,2023-05-29 03:56:50,946,34157.83,50953.18,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,1,3363,16514,0,Low,0
3049,Customer_0003049,Individual,Zimbabwe,ZW,Midlands,Construction,Not Applicable,Student,2016-11-24 08:10:14,3323,54134.04,46301.13,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,4,0,9309,2505,0,Low,0
3050,Customer_0003050,Individual,South Africa,ZA,Bulawayo,Transport,Not Applicable,Trader,2023-11-10 06:37:35,781,24344.01,27726.46,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,1,12060,7236,0,Low,0
3051,Customer_0003051,Individual,Zimbabwe,ZW,Harare,Consulting,Not Applicable,Business Owner,2022-09-25 14:01:14,1192,24958.07,85306.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,102,2563,0,Low,0
3052,Customer_0003052,Individual,Botswana,BW,Matabeleland North,Fuel,Not Applicable,Teacher,2023-03-26 02:09:21,1010,46913.17,29690.31,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,4,1,8290,19920,0,Medium,0
3053,Customer_0003053,Individual,United Arab Emirates,AE,Masvingo,Logistics,Not Applicable,Technician,2020-10-23 15:31:52,1894,74698.37,50654.8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,1,13962,12207,0,Low,0
3054,Customer_0003054,Individual,Botswana,BW,Manicaland,Hospitality,Not Applicable,Civil Servant,2019-11-20 13:46:47,2232,34659.33,26733.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,3,1,7227,8876,0,Low,0
3055,Customer_0003055,Individual,China,CN,Mashonaland West,Logistics,Not Applicable,Technician,2021-09-28 01:15:54,1554,12975.87,29000.91,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6,3,1,7248,5022,0,Low,0
3056,Customer_0003056,Individual,South Africa,ZA,Matabeleland North,Telecommunications,Not Applicable,Engineer,2018-05-23 15:29:29,2778,37381.57,12296.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,1,10553,10835,0,Low,0
3057,Customer_0003057,Individual,Zimbabwe,ZW,Harare,Telecommunications,Not Applicable,Accountant,2024-08-02 18:18:28,515,35177.11,72375.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,2946,10316,0,Low,0
3058,Customer_0003058,Individual,Zimbabwe,ZW,Bulawayo,Hospitality,Not Applicable,Lawyer,2022-07-15 02:59:13,1264,29735.62,9054.43,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,2,0,6387,2788,0,Low,0
3059,Company_0003059,Corporate,Botswana,BW,Mashonaland Central,Transport,Private Limited Company,Not Applicable,2016-07-31 22:30:11,3439,12676575.67,2242345.1,407,3,0,0,0,0,0,1,0,1,1,1,0,1,3,1,1,14008,19406,0,Low,0
3060,Customer_0003060,Individual,United Kingdom,GB,Mashonaland West,Mining,Not Applicable,Civil Servant,2019-04-28 17:45:49,2438,5820.77,21539.56,0,0,0,0,0,0,1,1,1,1,1,0,1,0,7,2,1,6535,12008,0,Medium,0
3061,Customer_0003061,Individual,South Africa,ZA,Mashonaland West,Logistics,Not Applicable,Teacher,2020-03-26 18:05:19,2105,20322.91,56266.31,0,0,1,0,0,0,0,1,0,1,1,0,0,0,7,3,1,4647,10180,0,Medium,0
3062,Customer_0003062,Individual,Zimbabwe,ZW,Mashonaland East,Financial Services,Not Applicable,Student,2022-01-22 14:53:25,1438,25894.49,10936.08,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,4,0,4455,8866,0,Low,0
3063,Customer_0003063,Individual,Zimbabwe,ZW,Masvingo,Transport,Not Applicable,Unemployed,2018-08-12 08:43:56,2697,25883.79,16600.14,0,0,0,0,0,0,0,1,1,1,1,0,1,0,7,3,0,744,9942,0,Low,0
3064,Company_0003064,Corporate,Botswana,BW,Harare,Construction,Sole Proprietorship,Not Applicable,2019-07-02 04:13:08,2373,1829624.09,210785.39,590,3,0,0,0,1,0,1,1,0,1,1,0,0,3,0,1,1470,8325,0,Medium,0
3065,Customer_0003065,Individual,China,CN,Manicaland,Construction,Not Applicable,Technician,2018-08-15 07:20:29,2694,68624.21,40768.58,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,11970,637,0,Low,0
3066,Customer_0003066,Individual,Zimbabwe,ZW,Mashonaland West,Hospitality,Not Applicable,Civil Servant,2020-05-13 14:05:05,2057,14801.67,31087.58,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,13348,15065,0,Low,0
3067,Customer_0003067,Individual,Zimbabwe,ZW,Bulawayo,Telecommunications,Not Applicable,Lawyer,2017-04-26 20:12:48,3170,40122.76,45156.31,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6,4,0,5913,298,0,Low,0
3068,Customer_0003068,Individual,Zimbabwe,ZW,Midlands,Manufacturing,Not Applicable,Consultant,2025-03-24 14:39:32,281,12481.21,82406.13,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,0,2102,491,0,Low,0
3069,Company_0003069,Corporate,Zimbabwe,ZW,Midlands,NGO,Private Limited Company,Not Applicable,2021-12-09 12:40:59,1482,9758841.21,305018.14,268,4,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1795,18314,1,Medium,0
3070,Company_0003070,Corporate,Tanzania,TZ,Manicaland,Agriculture,Sole Proprietorship,Not Applicable,2022-03-24 04:07:00,1377,2434110.69,605327.34,223,3,0,0,0,0,0,1,1,1,1,1,0,0,6,3,1,9813,13211,1,Medium,0
3071,Customer_0003071,Individual,Zimbabwe,ZW,Bulawayo,Wholesale,Not Applicable,Student,2019-01-27 15:27:09,2529,64921.3,35790.93,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,10421,2963,0,Low,0
3072,Company_0003072,Corporate,Zimbabwe,ZW,Bulawayo,Transport,Partnership,Not Applicable,2018-07-06 08:31:25,2734,1109429.78,684739.92,2101,4,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,3747,16629,0,Low,0
3073,Customer_0003073,Individual,Zimbabwe,ZW,Mashonaland Central,Mining,Not Applicable,Doctor,2022-07-25 20:21:46,1254,43105.79,39126.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,3,0,11074,13237,0,Medium,0
3074,Customer_0003074,Individual,Zimbabwe,ZW,Midlands,Wholesale,Not Applicable,Consultant,2019-05-20 00:43:49,2416,60532.12,38173.67,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,4,0,14540,4142,0,Low,0
