customer_id,customer_name,entity_type,country,sector,kyc_risk_band,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,shell_company_flag,synthetic_suspicious_flag,suspicious_flag,alert_disposition
2423,Customer_0002423,Individual,Zimbabwe,Logistics,Low,0,1,0,0,0,0,0,Monitoring
2424,Customer_0002424,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2425,Customer_0002425,Individual,Botswana,Telecommunications,Low,0,0,0,0,0,0,0,Monitoring
2426,Customer_0002426,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2427,Customer_0002427,Individual,Kenya,Fuel,Medium,0,0,0,1,0,0,0,Closed - No Issue
2428,Customer_0002428,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2429,Customer_0002429,Individual,South Africa,Construction,Low,0,0,0,0,0,0,0,False Positive
2430,Customer_0002430,Individual,United Arab Emirates,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
2431,Customer_0002431,Individual,Mozambique,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2432,Company_0002432,Corporate,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2433,Customer_0002433,Individual,Botswana,Import/Export,Low,0,0,0,0,0,0,1,SAR Filed
2434,Customer_0002434,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Closed - No Issue
2435,Company_0002435,Corporate,Zimbabwe,Pharmaceuticals,Low,1,0,0,0,0,0,0,False Positive
2436,Customer_0002436,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2437,Company_0002437,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,1,0,0,0,False Positive
2438,Customer_0002438,Individual,Zimbabwe,Fuel,Medium,0,0,0,0,0,0,0,False Positive
2439,Customer_0002439,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Monitoring
2440,Customer_0002440,Individual,United Arab Emirates,Pharmaceuticals,Medium,0,0,0,0,0,0,0,Closed - No Issue
2441,Customer_0002441,Individual,United Kingdom,Real Estate,Medium,0,0,0,0,0,0,0,False Positive
2442,Customer_0002442,Individual,Mozambique,Transport,Medium,0,0,0,0,0,0,0,Closed - No Issue
2443,Customer_0002443,Individual,Botswana,Financial Services,Low,0,0,0,0,0,0,0,Monitoring
2444,Company_0002444,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
2445,Customer_0002445,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2446,Company_0002446,Corporate,South Africa,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2447,Customer_0002447,Individual,South Africa,Real Estate,Low,0,0,0,0,0,0,0,False Positive
2448,Customer_0002448,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,1,1,Under Review
2449,Customer_0002449,Individual,Zimbabwe,Fuel,Medium,0,0,0,0,0,0,1,Under Review
2450,Customer_0002450,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
2451,Customer_0002451,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
2452,Customer_0002452,Individual,Zimbabwe,NGO,Low,1,0,0,0,0,0,0,False Positive
2453,Customer_0002453,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2454,Company_0002454,Corporate,South Africa,Financial Services,Medium,0,0,0,0,1,0,0,Closed - No Issue
2455,Customer_0002455,Individual,India,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2456,Customer_0002456,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
2457,Customer_0002457,Individual,Botswana,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2458,Customer_0002458,Individual,Zambia,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2459,Customer_0002459,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
2460,Company_0002460,Corporate,South Africa,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2461,Customer_0002461,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2462,Customer_0002462,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2463,Customer_0002463,Individual,Zimbabwe,Import/Export,Medium,0,0,0,0,0,0,0,Closed - No Issue
2464,Customer_0002464,Individual,United Arab Emirates,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
2465,Customer_0002465,Individual,India,Retail,Medium,0,0,0,0,0,0,0,False Positive
2466,Customer_0002466,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
2467,Company_0002467,Corporate,Zimbabwe,Fuel,Medium,0,0,0,0,1,0,0,False Positive
2468,Customer_0002468,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2469,Customer_0002469,Individual,Zambia,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2470,Customer_0002470,Individual,South Africa,Fuel,Medium,0,1,0,0,0,0,0,Closed - No Issue
2471,Customer_0002471,Individual,Zimbabwe,Wholesale,Low,0,1,0,0,0,0,0,Closed - No Issue
2472,Customer_0002472,Individual,Mozambique,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2473,Company_0002473,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
2474,Company_0002474,Corporate,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2475,Customer_0002475,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2476,Customer_0002476,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2477,Customer_0002477,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2478,Customer_0002478,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
2479,Customer_0002479,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
2480,Customer_0002480,Individual,United Arab Emirates,Consulting,Low,0,0,0,0,0,0,0,False Positive
2481,Company_0002481,Corporate,Zimbabwe,Manufacturing,Medium,0,0,0,1,1,0,1,Under Review
2482,Customer_0002482,Individual,United Arab Emirates,Construction,Low,0,0,0,0,0,0,0,False Positive
2483,Customer_0002483,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Monitoring
2484,Customer_0002484,Individual,Zambia,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
2485,Company_0002485,Corporate,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
2486,Customer_0002486,Individual,Zambia,Logistics,Low,0,0,0,0,0,0,0,False Positive
2487,Company_0002487,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2488,Customer_0002488,Individual,Zimbabwe,Import/Export,Medium,0,0,0,0,0,0,0,Closed - No Issue
2489,Company_0002489,Corporate,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
2490,Customer_0002490,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2491,Customer_0002491,Individual,China,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2492,Company_0002492,Corporate,Kenya,Agriculture,Low,0,0,0,0,0,0,0,Monitoring
2493,Customer_0002493,Individual,Zambia,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2494,Customer_0002494,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2495,Customer_0002495,Individual,United Kingdom,Mining,Medium,0,0,0,0,0,0,0,Closed - No Issue
2496,Customer_0002496,Individual,Botswana,Financial Services,Low,0,0,0,0,0,0,1,SAR Filed
2497,Company_0002497,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
2498,Customer_0002498,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
2499,Customer_0002499,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2500,Customer_0002500,Individual,Zimbabwe,Mining,Medium,0,0,0,1,0,0,0,False Positive
2501,Customer_0002501,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
2502,Customer_0002502,Individual,Botswana,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2503,Customer_0002503,Individual,Zimbabwe,Real Estate,Medium,0,0,0,0,0,0,0,Closed - No Issue
2504,Customer_0002504,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,Monitoring
2505,Customer_0002505,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
2506,Customer_0002506,Individual,Botswana,Transport,Low,0,0,0,0,0,0,0,Monitoring
2507,Customer_0002507,Individual,Mauritius,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2508,Customer_0002508,Individual,Mozambique,Real Estate,Medium,0,0,0,0,0,0,0,False Positive
2509,Customer_0002509,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,1,Escalated
2510,Company_0002510,Corporate,South Africa,Mining,Medium,0,0,0,0,1,0,1,Under Review
2511,Customer_0002511,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2512,Customer_0002512,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2513,Customer_0002513,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2514,Customer_0002514,Individual,South Africa,Telecommunications,Medium,0,0,0,1,0,1,0,False Positive
2515,Customer_0002515,Individual,Botswana,Transport,Low,0,0,0,0,0,0,1,SAR Filed
2516,Customer_0002516,Individual,Zimbabwe,Real Estate,Medium,0,0,0,1,0,0,1,SAR Filed
2517,Customer_0002517,Individual,United Kingdom,Fuel,Low,0,0,0,0,0,0,1,Escalated
2518,Company_0002518,Corporate,South Africa,Consulting,Medium,0,0,0,0,1,1,1,SAR Filed
2519,Company_0002519,Corporate,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2520,Customer_0002520,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,False Positive
2521,Customer_0002521,Individual,Zimbabwe,Mining,Medium,0,0,0,1,0,0,0,Closed - No Issue
2522,Customer_0002522,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
2523,Company_0002523,Corporate,Zimbabwe,Manufacturing,Low,0,0,0,0,1,0,1,SAR Filed
2524,Customer_0002524,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2525,Customer_0002525,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2526,Customer_0002526,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
2527,Company_0002527,Corporate,Zambia,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2528,Customer_0002528,Individual,Zambia,Fuel,Low,0,0,0,0,0,0,0,False Positive
2529,Customer_0002529,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
2530,Customer_0002530,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2531,Customer_0002531,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2532,Customer_0002532,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
2533,Customer_0002533,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2534,Customer_0002534,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,Monitoring
2535,Customer_0002535,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Monitoring
2536,Customer_0002536,Individual,Mauritius,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
2537,Customer_0002537,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2538,Customer_0002538,Individual,Mozambique,Real Estate,Medium,0,0,0,0,0,0,0,Monitoring
2539,Company_0002539,Corporate,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
2540,Company_0002540,Corporate,Zimbabwe,Agriculture,Medium,0,0,0,0,1,1,1,Escalated
2541,Customer_0002541,Individual,China,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2542,Customer_0002542,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2543,Company_0002543,Corporate,South Africa,NGO,Medium,0,0,0,0,0,0,0,False Positive
2544,Customer_0002544,Individual,Mauritius,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
2545,Customer_0002545,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,1,0,Closed - No Issue
2546,Company_0002546,Corporate,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2547,Customer_0002547,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2548,Customer_0002548,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
2549,Customer_0002549,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Monitoring
2550,Company_0002550,Corporate,Zimbabwe,Consulting,Medium,0,0,0,0,1,0,0,Closed - No Issue
2551,Customer_0002551,Individual,United Kingdom,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
2552,Customer_0002552,Individual,South Africa,Logistics,Low,0,0,0,0,0,0,1,SAR Filed
2553,Company_0002553,Corporate,Zimbabwe,Construction,Low,0,0,0,0,1,1,1,SAR Filed
2554,Customer_0002554,Individual,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,False Positive
2555,Customer_0002555,Individual,South Africa,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2556,Customer_0002556,Individual,United Arab Emirates,Import/Export,Medium,0,0,0,0,0,0,0,Closed - No Issue
2557,Customer_0002557,Individual,Zimbabwe,Wholesale,Low,0,1,0,0,0,0,0,False Positive
2558,Customer_0002558,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,1,Escalated
2559,Customer_0002559,Individual,Namibia,Import/Export,Low,0,0,0,0,0,0,0,False Positive
2560,Customer_0002560,Individual,United Kingdom,Agriculture,Medium,0,0,0,1,0,0,0,False Positive
2561,Customer_0002561,Individual,United Arab Emirates,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2562,Customer_0002562,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2563,Company_0002563,Corporate,Zimbabwe,Pharmaceuticals,Low,0,1,0,0,0,0,0,False Positive
2564,Customer_0002564,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
2565,Customer_0002565,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2566,Customer_0002566,Individual,United Kingdom,Hospitality,Medium,0,0,0,0,0,0,0,False Positive
2567,Customer_0002567,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2568,Company_0002568,Corporate,South Africa,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2569,Customer_0002569,Individual,United Arab Emirates,Real Estate,Low,0,0,0,0,0,0,0,Closed - No Issue
2570,Company_0002570,Corporate,Mauritius,NGO,Medium,0,0,0,0,1,0,0,Closed - No Issue
2571,Customer_0002571,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2572,Customer_0002572,Individual,China,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2573,Customer_0002573,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,Monitoring
2574,Customer_0002574,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
2575,Customer_0002575,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
2576,Company_0002576,Corporate,Tanzania,Mining,Low,0,0,0,0,0,0,0,False Positive
2577,Customer_0002577,Individual,United Arab Emirates,Construction,Medium,0,0,0,0,0,0,0,False Positive
2578,Customer_0002578,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2579,Customer_0002579,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Monitoring
2580,Customer_0002580,Individual,Zimbabwe,Mining,Medium,0,0,0,0,0,0,0,Closed - No Issue
2581,Customer_0002581,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,Closed - No Issue
2582,Customer_0002582,Individual,Mozambique,Real Estate,Medium,0,0,0,0,0,0,0,False Positive
2583,Customer_0002583,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Monitoring
2584,Customer_0002584,Individual,Zambia,Retail,Low,0,0,0,0,0,0,0,False Positive
2585,Customer_0002585,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
2586,Customer_0002586,Individual,Zimbabwe,Construction,Low,0,1,0,0,0,0,0,Monitoring
2587,Customer_0002587,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Closed - No Issue
2588,Customer_0002588,Individual,Kenya,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2589,Customer_0002589,Individual,South Africa,NGO,Low,0,0,0,0,0,0,0,Closed - No Issue
2590,Customer_0002590,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2591,Company_0002591,Corporate,Zimbabwe,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2592,Customer_0002592,Individual,United Arab Emirates,Transport,Low,0,0,0,0,0,0,0,False Positive
2593,Company_0002593,Corporate,Mozambique,Manufacturing,Low,0,0,0,0,0,0,0,Monitoring
2594,Customer_0002594,Individual,Mozambique,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2595,Company_0002595,Corporate,South Africa,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2596,Customer_0002596,Individual,United Kingdom,Construction,Low,0,0,0,0,0,0,0,False Positive
2597,Customer_0002597,Individual,Zimbabwe,Real Estate,Low,0,0,0,0,0,0,0,False Positive
2598,Company_0002598,Corporate,Botswana,Consulting,Low,0,0,0,0,0,0,0,False Positive
2599,Customer_0002599,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2600,Customer_0002600,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
2601,Customer_0002601,Individual,Kenya,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
2602,Customer_0002602,Individual,Tanzania,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2603,Customer_0002603,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,1,Escalated
2604,Company_0002604,Corporate,Zimbabwe,Consulting,Low,0,0,0,0,1,0,0,False Positive
2605,Company_0002605,Corporate,United Kingdom,Mining,Medium,0,0,0,0,1,1,1,SAR Filed
2606,Company_0002606,Corporate,Tanzania,Manufacturing,Medium,0,0,0,0,1,0,0,False Positive
2607,Customer_0002607,Individual,Zambia,Real Estate,Low,0,0,0,0,0,0,0,False Positive
2608,Customer_0002608,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
2609,Customer_0002609,Individual,Zimbabwe,Transport,Low,0,0,0,1,0,0,0,Closed - No Issue
2610,Company_0002610,Corporate,United Kingdom,Financial Services,Medium,0,0,0,0,1,0,0,False Positive
2611,Customer_0002611,Individual,Zambia,Transport,Low,0,0,0,0,0,0,0,Closed - No Issue
2612,Customer_0002612,Individual,Botswana,Consulting,Low,0,0,0,0,0,0,0,False Positive
2613,Customer_0002613,Individual,South Africa,Wholesale,Low,0,0,0,0,0,0,0,Closed - No Issue
2614,Customer_0002614,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,1,Escalated
2615,Customer_0002615,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,False Positive
2616,Customer_0002616,Individual,Zambia,Transport,Low,0,0,0,0,0,0,0,False Positive
2617,Customer_0002617,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Monitoring
2618,Customer_0002618,Individual,South Africa,Manufacturing,Medium,0,0,0,0,0,0,0,Monitoring
2619,Customer_0002619,Individual,Botswana,Import/Export,Low,0,0,0,0,0,0,0,False Positive
2620,Company_0002620,Corporate,Mozambique,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
2621,Company_0002621,Corporate,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,False Positive
2622,Customer_0002622,Individual,Botswana,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2623,Customer_0002623,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2624,Customer_0002624,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,Closed - No Issue
2625,Customer_0002625,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2626,Customer_0002626,Individual,Zimbabwe,Wholesale,Low,1,0,0,0,0,0,0,False Positive
2627,Company_0002627,Corporate,China,Construction,Low,0,0,0,0,0,0,0,Closed - No Issue
2628,Customer_0002628,Individual,United Arab Emirates,Telecommunications,Low,0,0,0,0,0,0,0,Closed - No Issue
2629,Customer_0002629,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,Closed - No Issue
2630,Customer_0002630,Individual,Mozambique,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2631,Company_0002631,Corporate,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
2632,Customer_0002632,Individual,Botswana,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
2633,Customer_0002633,Individual,United Kingdom,Real Estate,Low,0,0,0,0,0,0,0,False Positive
2634,Customer_0002634,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2635,Customer_0002635,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2636,Customer_0002636,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2637,Customer_0002637,Individual,Zimbabwe,Fuel,Low,0,0,0,0,0,0,0,Monitoring
2638,Customer_0002638,Individual,China,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2639,Customer_0002639,Individual,Zimbabwe,Import/Export,Medium,0,1,0,0,0,1,0,Monitoring
2640,Customer_0002640,Individual,Zimbabwe,Financial Services,Low,0,0,0,0,0,0,0,Monitoring
2641,Company_0002641,Corporate,Zimbabwe,Import/Export,High,1,0,0,0,1,1,0,False Positive
2642,Company_0002642,Corporate,United Arab Emirates,Construction,Medium,0,0,0,0,1,0,1,Under Review
2643,Customer_0002643,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,1,0,False Positive
2644,Customer_0002644,Individual,Botswana,Telecommunications,Low,0,0,0,0,0,1,0,Closed - No Issue
2645,Customer_0002645,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2646,Company_0002646,Corporate,Zimbabwe,Real Estate,Medium,0,0,0,0,1,0,1,SAR Filed
2647,Customer_0002647,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2648,Customer_0002648,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2649,Company_0002649,Corporate,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2650,Customer_0002650,Individual,Botswana,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2651,Customer_0002651,Individual,Mozambique,Retail,Low,0,0,0,0,0,0,0,False Positive
2652,Customer_0002652,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,0,0,False Positive
2653,Customer_0002653,Individual,Zimbabwe,Mining,Low,0,0,0,0,0,0,0,False Positive
2654,Customer_0002654,Individual,Zimbabwe,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2655,Customer_0002655,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,False Positive
2656,Customer_0002656,Individual,Zambia,Transport,Medium,0,1,0,0,0,0,0,False Positive
2657,Customer_0002657,Individual,Zambia,Import/Export,Low,0,0,0,0,0,0,0,False Positive
2658,Company_0002658,Corporate,Zambia,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2659,Customer_0002659,Individual,Zimbabwe,Telecommunications,Low,0,0,0,0,0,1,0,False Positive
2660,Customer_0002660,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,Closed - No Issue
2661,Customer_0002661,Individual,Zimbabwe,Manufacturing,Low,0,0,0,0,0,0,0,False Positive
2662,Customer_0002662,Individual,Kenya,Real Estate,Medium,0,0,0,0,0,0,0,Closed - No Issue
2663,Customer_0002663,Individual,South Africa,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2664,Customer_0002664,Individual,China,Construction,Low,0,0,0,0,0,0,0,False Positive
2665,Customer_0002665,Individual,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2666,Customer_0002666,Individual,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
2667,Customer_0002667,Individual,Zambia,Transport,Low,0,0,0,0,0,0,0,False Positive
2668,Customer_0002668,Individual,Zimbabwe,NGO,Low,0,0,0,0,0,0,0,False Positive
2669,Customer_0002669,Individual,South Africa,Telecommunications,Low,0,0,0,0,0,0,0,False Positive
2670,Company_0002670,Corporate,Zimbabwe,Wholesale,Low,0,0,0,0,0,1,0,Closed - No Issue
2671,Company_0002671,Corporate,Kenya,Retail,Low,0,0,0,0,0,0,0,Closed - No Issue
2672,Company_0002672,Corporate,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2673,Company_0002673,Corporate,China,Fuel,Medium,0,0,0,0,0,0,0,Closed - No Issue
2674,Company_0002674,Corporate,Zimbabwe,Construction,Low,0,0,0,0,0,0,0,False Positive
2675,Customer_0002675,Individual,Zimbabwe,Real Estate,Medium,0,0,0,0,0,0,0,False Positive
2676,Customer_0002676,Individual,Zimbabwe,Wholesale,Low,0,0,0,0,0,0,0,False Positive
2677,Company_0002677,Corporate,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2678,Customer_0002678,Individual,Mauritius,Import/Export,Medium,0,0,0,0,0,0,0,False Positive
2679,Customer_0002679,Individual,United Arab Emirates,Consulting,Low,0,0,0,0,0,0,0,False Positive
2680,Customer_0002680,Individual,Mauritius,Manufacturing,Medium,0,0,0,1,0,1,0,Monitoring
2681,Customer_0002681,Individual,Kenya,Agriculture,Low,0,0,0,0,0,0,0,False Positive
2682,Customer_0002682,Individual,South Africa,Mining,Low,0,0,0,0,0,0,0,Closed - No Issue
2683,Company_0002683,Corporate,Zimbabwe,Transport,Low,0,0,0,0,0,0,0,False Positive
2684,Customer_0002684,Individual,Namibia,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2685,Company_0002685,Corporate,Zimbabwe,Retail,Low,0,1,0,0,0,0,0,Monitoring
2686,Company_0002686,Corporate,Mozambique,Pharmaceuticals,Low,0,0,0,0,0,0,0,False Positive
2687,Customer_0002687,Individual,Zimbabwe,Agriculture,Low,0,0,0,0,0,0,0,Closed - No Issue
2688,Customer_0002688,Individual,South Africa,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2689,Customer_0002689,Individual,Zimbabwe,Hospitality,Low,0,0,0,0,0,0,0,False Positive
2690,Company_0002690,Corporate,Zimbabwe,Consulting,Low,0,0,0,0,0,0,0,Closed - No Issue
2691,Customer_0002691,Individual,Zimbabwe,Import/Export,Low,0,0,0,0,0,0,0,False Positive
2692,Customer_0002692,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Monitoring
2693,Customer_0002693,Individual,Zimbabwe,Retail,Low,0,0,0,0,0,1,0,Monitoring
2694,Customer_0002694,Individual,Zimbabwe,Logistics,Low,0,0,0,0,0,0,0,Closed - No Issue
